id, minutes, ingredients, simple
108352, 15, 9, 0
116903, 77, 9, 0
318025, 30, 5, 0
312712, 60, 7, 0
245107, 5, 11, 0
205312, 20, 7, 0
221349, 15, 4, 1
357761, 15, 5, 1
31021, 10, 5, 1
123829, 35, 11, 0
98708, 15, 4, 1
388777, 15, 8, 0
200805, 16, 6, 0
461439, 10, 7, 0
66974, 70, 12, 0
145016, 195, 5, 0
464889, 120, 10, 0
283309, 55, 6, 0
89802, 75, 6, 0
209011, 40, 5, 0
378980, 60, 10, 0
393475, 50, 10, 0
181192, 40, 8, 0
515058, 30, 9, 0
84731, 5, 8, 0
143501, 25, 13, 0
158008, 90, 11, 0
8750, 20, 6, 0
72131, 101, 4, 0
88414, 75, 9, 0
191547, 40, 10, 0
301205, 30, 12, 0
208919, 90, 16, 0
249588, 15, 10, 0
493077, 25, 5, 0
172131, 75, 13, 0
416784, 75, 12, 0
162795, 35, 9, 0
388593, 55, 7, 0
251173, 30, 6, 0
243841, 110, 11, 0
317828, 85, 7, 0
36198, 35, 16, 0
134240, 35, 14, 0
393644, 30, 7, 0
195893, 20, 16, 0
324101, 260, 10, 0
124467, 20, 15, 0
255365, 90, 16, 0
152760, 8, 3, 1
175881, 30, 7, 0
16887, 13, 8, 0
22787, 15, 4, 1
330265, 60, 8, 0
121212, 95, 10, 0
335784, 120, 8, 0
13608, 70, 5, 0
349216, 200, 12, 0
72803, 15, 7, 0
79182, 25, 9, 0
170547, 40, 10, 0
338856, 65, 7, 0
464035, 50, 13, 0
65541, 135, 12, 0
94532, 35, 10, 0
11896, 60, 10, 0
234147, 40, 11, 0
41223, 15, 9, 0
380375, 45, 11, 0
297673, 30, 6, 0
82773, 10, 4, 1
73681, 25, 7, 0
119632, 45, 7, 0
392907, 30, 11, 0
7819, 135, 8, 0
389564, 35, 12, 0
481897, 70, 7, 0
233113, 65, 3, 0
185405, 25, 8, 0
104542, 105, 9, 0
193026, 45, 11, 0
192018, 95, 11, 0
119580, 25, 10, 0
388840, 10, 6, 0
179655, 310, 6, 0
207944, 110, 14, 0
114567, 3, 4, 1
166129, 35, 13, 0
397103, 30, 8, 0
127531, 45, 5, 0
200735, 65, 5, 0
39542, 55, 13, 0
9753, 135, 17, 0
263677, 35, 7, 0
172432, 50, 5, 0
85366, 80, 12, 0
324327, 55, 9, 0
295737, 40, 4, 0
391622, 35, 11, 0
106885, 49, 13, 0
224094, 30, 16, 0
33754, 45, 8, 0
57317, 48, 8, 0
287634, 105, 15, 0
121519, 15, 11, 0
520788, 135, 10, 0
414859, 60, 14, 0
190349, 250, 7, 0
173587, 115, 16, 0
369404, 50, 10, 0
176248, 5, 4, 1
417125, 85, 7, 0
29452, 17, 8, 0
342823, 45, 12, 0
274464, 25, 13, 0
459431, 35, 11, 0
258056, 35, 12, 0
341348, 205, 8, 0
230515, 20, 10, 0
103484, 30, 16, 0
189225, 15, 9, 0
211209, 30, 8, 0
404347, 65, 8, 0
464704, 20, 9, 0
335947, 101, 8, 0
337355, 130, 18, 0
336713, 20, 7, 0
283933, 55, 7, 0
120458, 40, 12, 0
274622, 30, 11, 0
29294, 20, 13, 0
29878, 75, 10, 0
377749, 75, 12, 0
493747, 30, 12, 0
118012, 55, 9, 0
362714, 40, 6, 0
140833, 90, 14, 0
270031, 45, 11, 0
208930, 45, 8, 0
284114, 30, 12, 0
29158, 60, 19, 0
286204, 60, 15, 0
466376, 60, 8, 0
485303, 35, 8, 0
274579, 140, 9, 0
434534, 495, 8, 0
390878, 40, 6, 0
205945, 70, 12, 0
322461, 45, 5, 0
424035, 65, 4, 0
265056, 5, 20, 0
86710, 15, 5, 1
66055, 35, 13, 0
21717, 75, 8, 0
34262, 15, 8, 0
276188, 55, 11, 0
47316, 20, 7, 0
282004, 30, 10, 0
272045, 40, 15, 0
167530, 180, 11, 0
72855, 60, 10, 0
246562, 30, 7, 0
181063, 185, 9, 0
294506, 30, 3, 0
180345, 35, 10, 0
288848, 40, 9, 0
360927, 30, 6, 0
198906, 95, 18, 0
432030, 40, 12, 0
382875, 2, 5, 1
208699, 50, 8, 0
250762, 15, 6, 0
80084, 65, 7, 0
161189, 50, 7, 0
361680, 15, 5, 1
338265, 6, 6, 0
249475, 20, 10, 0
449637, 70, 12, 0
337580, 30, 11, 0
243439, 20, 6, 0
102749, 20, 7, 0
164277, 5, 7, 0
253479, 60, 14, 0
373608, 50, 10, 0
363880, 50, 6, 0
333654, 200, 13, 0
74691, 30, 7, 0
470494, 5, 6, 0
386289, 90, 11, 0
204369, 30, 9, 0
357283, 60, 12, 0
313909, 75, 11, 0
248856, 17, 7, 0
404138, 200, 13, 0
302968, 50, 13, 0
54203, 25, 13, 0
224735, 50, 7, 0
17348, 25, 11, 0
69414, 15, 5, 1
173753, 45, 17, 0
95312, 75, 5, 0
129551, 15, 9, 0
130875, 160, 9, 0
324735, 25, 9, 0
479260, 30, 13, 0
18597, 60, 10, 0
53061, 120, 15, 0
356961, 5, 5, 1
6807, 55, 11, 0
177117, 20, 12, 0
217799, 5, 4, 1
429119, 40, 11, 0
65607, 105, 5, 0
212716, 4, 7, 0
190382, 250, 15, 0
158563, 20, 7, 0
418909, 10, 7, 0
279967, 23, 7, 0
380973, 45, 7, 0
390531, 42, 4, 0
323331, 15, 5, 1
407882, 50, 12, 0
228683, 90, 15, 0
281530, 45, 10, 0
191203, 70, 5, 0
210120, 60, 7, 0
414317, 65, 15, 0
359288, 35, 10, 0
96845, 50, 5, 0
131185, 27, 14, 0
292887, 5, 3, 1
245927, 135, 4, 0
442328, 5, 7, 0
101730, 55, 21, 0
220292, 10, 6, 0
149677, 30, 11, 0
341801, 15, 4, 1
117535, 15, 9, 0
323994, 40, 11, 0
49639, 60, 5, 0
311692, 35, 13, 0
196354, 130, 4, 0
124395, 35, 9, 0
305130, 25, 14, 0
217584, 140, 15, 0
89065, 45, 4, 0
519091, 55, 6, 0
356806, 40, 5, 0
214537, 63, 19, 0
7910, 40, 5, 0
17785, 310, 13, 0
503701, 50, 9, 0
181653, 15, 4, 1
238133, 22, 8, 0
202374, 15, 9, 0
253001, 15, 12, 0
115692, 35, 8, 0
69134, 22, 5, 0
149168, 27, 6, 0
27755, 15, 9, 0
487487, 30, 13, 0
215667, 25, 10, 0
416296, 65, 16, 0
428175, 53, 9, 0
443183, 55, 5, 0
155397, 50, 6, 0
199816, 45, 15, 0
417565, 2, 2, 1
440720, 45, 9, 0
89374, 35, 7, 0
118883, 40, 10, 0
163308, 50, 8, 0
158495, 70, 12, 0
158189, 25, 7, 0
362499, 35, 14, 0
190739, 25, 11, 0
150329, 75, 10, 0
55903, 5, 8, 0
284982, 30, 9, 0
185951, 45, 7, 0
135897, 70, 10, 0
73292, 35, 4, 0
280038, 70, 12, 0
488253, 560, 12, 0
532655, 45, 5, 0
23244, 35, 6, 0
277495, 2, 4, 1
241706, 50, 4, 0
71074, 20, 5, 1
84537, 65, 4, 0
39829, 22, 7, 0
425119, 75, 14, 0
99213, 50, 15, 0
74628, 75, 2, 0
88514, 80, 8, 0
246131, 30, 11, 0
11907, 75, 7, 0
409847, 95, 13, 0
72085, 60, 4, 0
325409, 245, 4, 0
291305, 105, 11, 0
113751, 25, 8, 0
479113, 40, 6, 0
52384, 40, 10, 0
132734, 85, 6, 0
372319, 45, 7, 0
468147, 30, 9, 0
355929, 10, 7, 0
348328, 30, 7, 0
336627, 150, 13, 0
266618, 15, 6, 0
114094, 30, 6, 0
306447, 12, 8, 0
102936, 35, 9, 0
219506, 35, 9, 0
62200, 60, 12, 0
375886, 5, 3, 1
239131, 10, 5, 1
44289, 45, 8, 0
265298, 33, 12, 0
217603, 40, 8, 0
298116, 110, 8, 0
334230, 40, 9, 0
138306, 50, 6, 0
266572, 15, 8, 0
25188, 25, 2, 0
117043, 33, 10, 0
94811, 20, 3, 1
167075, 15, 9, 0
213127, 75, 5, 0
197452, 17, 10, 0
471377, 10, 8, 0
131753, 50, 5, 0
332172, 45, 14, 0
444416, 72, 14, 0
356219, 25, 8, 0
312940, 25, 7, 0
514164, 11, 3, 1
214915, 40, 6, 0
429788, 90, 8, 0
261493, 15, 10, 0
63148, 25, 5, 0
163491, 60, 12, 0
255234, 500, 13, 0
466816, 30, 13, 0
100197, 35, 10, 0
110076, 270, 16, 0
399610, 2, 5, 1
231603, 30, 10, 0
239888, 70, 11, 0
424007, 30, 11, 0
353143, 35, 10, 0
201582, 20, 11, 0
383713, 140, 15, 0
307745, 30, 10, 0
333698, 65, 6, 0
30947, 250, 6, 0
435511, 5, 5, 1
13081, 50, 7, 0
229524, 70, 10, 0
96886, 40, 13, 0
120533, 25, 7, 0
274250, 4, 3, 1
325571, 30, 4, 0
332743, 130, 18, 0
32403, 15, 8, 0
89791, 35, 17, 0
232046, 15, 11, 0
81593, 50, 10, 0
289986, 75, 16, 0
356603, 45, 5, 0
295759, 5, 4, 1
206958, 8, 6, 0
25728, 15, 6, 0
277551, 70, 12, 0
66478, 145, 10, 0
220749, 55, 9, 0
100249, 5, 6, 0
163301, 50, 10, 0
416753, 180, 9, 0
530650, 45, 14, 0
137030, 12, 7, 0
102071, 30, 8, 0
89385, 35, 10, 0
21520, 55, 3, 0
146286, 10, 5, 1
49085, 85, 11, 0
261611, 20, 8, 0
94853, 110, 12, 0
174480, 15, 11, 0
352034, 27, 10, 0
208352, 5, 5, 1
517565, 5, 6, 0
281119, 1, 4, 1
456710, 20, 9, 0
22211, 30, 2, 0
84042, 65, 10, 0
123197, 35, 5, 0
33650, 50, 10, 0
221621, 10, 8, 0
328157, 35, 13, 0
182122, 55, 12, 0
310300, 85, 16, 0
387379, 30, 11, 0
213907, 20, 10, 0
50585, 200, 7, 0
388365, 50, 14, 0
351248, 32, 14, 0
292358, 30, 16, 0
143922, 190, 12, 0
399253, 35, 9, 0
275267, 80, 9, 0
448064, 5, 4, 1
380746, 1445, 5, 0
382257, 35, 14, 0
144531, 15, 7, 0
109669, 60, 10, 0
475620, 30, 10, 0
134238, 15, 18, 0
103795, 70, 9, 0
22938, 128, 5, 0
221787, 20, 7, 0
137627, 50, 10, 0
61056, 320, 17, 0
91028, 7, 7, 0
65687, 70, 9, 0
362991, 10, 5, 1
185799, 80, 13, 0
441960, 250, 9, 0
441247, 60, 10, 0
168137, 60, 16, 0
208743, 35, 12, 0
33850, 135, 8, 0
331321, 70, 17, 0
81130, 20, 5, 1
299262, 195, 10, 0
291169, 95, 19, 0
412356, 17, 6, 0
211595, 65, 21, 0
106027, 11, 9, 0
38979, 60, 12, 0
137985, 40, 11, 0
39357, 150, 12, 0
192894, 5, 7, 0
239272, 20, 6, 0
35721, 70, 11, 0
355244, 15, 6, 0
383923, 12, 12, 0
66811, 10, 5, 1
190035, 420, 8, 0
34220, 5, 6, 0
359415, 21, 8, 0
475812, 60, 15, 0
441689, 45, 11, 0
32801, 105, 9, 0
216638, 50, 6, 0
307683, 45, 14, 0
327559, 25, 10, 0
71521, 105, 9, 0
129887, 90, 12, 0
60029, 90, 12, 0
456354, 16, 9, 0
116738, 45, 8, 0
392689, 15, 11, 0
194829, 30, 9, 0
305283, 5, 4, 1
349411, 5, 7, 0
404794, 25, 7, 0
85409, 735, 6, 0
206251, 15, 7, 0
164316, 40, 10, 0
61518, 45, 10, 0
322282, 25, 7, 0
378231, 2, 5, 1
139288, 15, 11, 0
321315, 25, 8, 0
13751, 15, 10, 0
89508, 22, 5, 0
291831, 130, 6, 0
299566, 45, 7, 0
41773, 5, 6, 0
22402, 95, 19, 0
161073, 85, 11, 0
169276, 45, 6, 0
173949, 70, 11, 0
331899, 50, 5, 0
315783, 30, 11, 0
83046, 80, 11, 0
245468, 65, 9, 0
275846, 50, 10, 0
399693, 45, 9, 0
365757, 25, 9, 0
403299, 85, 8, 0
25621, 250, 7, 0
238353, 65, 10, 0
152549, 27, 10, 0
196280, 15, 9, 0
2793, 1, 7, 0
453456, 25, 7, 0
393894, 195, 12, 0
160634, 45, 8, 0
187370, 30, 11, 0
51974, 15, 8, 0
167274, 60, 6, 0
124976, 30, 5, 0
261433, 105, 13, 0
256760, 10, 5, 1
4880, 1, 9, 0
321046, 10, 4, 1
87284, 35, 5, 0
45588, 60, 9, 0
207958, 10, 5, 1
202218, 30, 8, 0
84854, 11, 6, 0
403332, 25, 9, 0
507271, 20, 11, 0
61780, 5, 5, 1
242659, 35, 11, 0
305888, 85, 13, 0
254214, 90, 12, 0
413128, 35, 13, 0
359727, 24, 10, 0
165720, 5, 4, 1
305866, 38, 9, 0
181114, 615, 7, 0
97825, 30, 5, 0
169071, 370, 12, 0
119518, 90, 6, 0
428188, 10, 10, 0
16476, 35, 7, 0
9544, 52, 10, 0
335959, 230, 13, 0
344278, 40, 9, 0
143724, 75, 8, 0
225915, 30, 6, 0
302051, 510, 17, 0
214125, 5, 3, 1
485847, 12, 8, 0
273682, 330, 7, 0
444386, 35, 6, 0
365202, 45, 8, 0
39505, 37, 5, 0
346139, 22, 12, 0
473579, 40, 6, 0
24306, 22, 12, 0
466423, 20, 11, 0
3324, 1, 10, 0
463219, 25, 11, 0
176523, 35, 8, 0
423361, 15, 6, 0
187003, 35, 12, 0
48720, 185, 9, 0
35842, 40, 14, 0
217613, 70, 9, 0
267518, 40, 7, 0
109384, 18, 4, 1
153890, 35, 9, 0
65816, 22, 6, 0
142644, 45, 11, 0
154560, 65, 12, 0
328438, 300, 6, 0
338069, 5, 6, 0
100075, 125, 13, 0
108252, 40, 13, 0
91845, 20, 10, 0
307496, 5, 2, 1
367593, 40, 10, 0
76299, 30, 12, 0
147224, 50, 11, 0
84281, 55, 8, 0
201436, 22, 8, 0
164596, 50, 14, 0
165077, 15, 13, 0
45399, 195, 7, 0
263512, 15, 2, 1
461605, 23, 10, 0
436268, 20, 15, 0
6975, 1, 8, 0
467208, 33, 5, 0
181507, 20, 10, 0
106708, 70, 8, 0
217686, 135, 7, 0
436563, 40, 6, 0
188801, 60, 11, 0
95788, 50, 8, 0
35242, 55, 11, 0
201800, 15, 5, 1
193350, 5, 3, 1
92753, 60, 14, 0
359875, 150, 15, 0
99024, 65, 6, 0
43138, 15, 5, 1
424830, 15, 4, 1
391173, 75, 15, 0
210712, 255, 11, 0
123895, 20, 5, 1
117046, 55, 12, 0
372741, 65, 14, 0
208726, 550, 14, 0
292944, 40, 17, 0
204549, 60, 9, 0
146643, 40, 8, 0
83049, 15, 6, 0
33233, 85, 9, 0
198754, 13, 7, 0
365228, 80, 19, 0
88672, 55, 8, 0
164431, 130, 5, 0
422071, 40, 7, 0
277093, 9, 4, 1
50735, 55, 13, 0
28998, 35, 14, 0
251747, 55, 9, 0
218231, 60, 12, 0
144144, 285, 12, 0
14159, 10, 6, 0
39736, 105, 10, 0
51568, 90, 7, 0
120527, 105, 11, 0
357945, 50, 9, 0
298662, 60, 11, 0
89853, 80, 7, 0
303800, 5, 6, 0
55034, 65, 4, 0
366119, 115, 15, 0
397521, 10, 5, 1
204913, 5, 5, 1
100264, 65, 11, 0
144982, 45, 7, 0
471881, 65, 10, 0
358441, 85, 10, 0
357113, 70, 7, 0
162507, 5, 6, 0
127398, 25, 8, 0
179128, 55, 9, 0
425814, 50, 14, 0
379956, 30, 6, 0
318799, 10, 5, 1
124879, 55, 10, 0
47419, 90, 11, 0
27718, 80, 14, 0
232409, 20, 7, 0
5115, 1, 6, 0
237889, 65, 9, 0
61510, 45, 13, 0
249319, 30, 6, 0
44180, 30, 9, 0
327641, 40, 13, 0
272928, 45, 15, 0
74738, 18, 6, 0
401304, 30, 7, 0
264148, 40, 9, 0
278835, 75, 13, 0
118876, 375, 13, 0
102827, 15, 8, 0
277435, 55, 8, 0
99387, 30, 4, 0
315443, 30, 6, 0
319806, 60, 14, 0
48376, 1445, 12, 0
439009, 35, 11, 0
308165, 45, 15, 0
168053, 30, 5, 0
270878, 50, 6, 0
57768, 15, 3, 1
206889, 60, 8, 0
40824, 20, 7, 0
191976, 5, 4, 1
458743, 65, 8, 0
37521, 15, 6, 0
370077, 25, 9, 0
297383, 18, 12, 0
340567, 30, 8, 0
181666, 1, 3, 1
351866, 65, 7, 0
276162, 90, 16, 0
38377, 65, 12, 0
317517, 5, 4, 1
351082, 150, 12, 0
352023, 20, 9, 0
214981, 60, 15, 0
307904, 190, 11, 0
77851, 30, 9, 0
88041, 30, 6, 0
148466, 255, 7, 0
105714, 10, 8, 0
303502, 55, 12, 0
351170, 40, 9, 0
100689, 300, 14, 0
421197, 50, 9, 0
188695, 45, 8, 0
372786, 50, 14, 0
266042, 25, 5, 0
226386, 60, 7, 0
357516, 20, 19, 0
290555, 60, 7, 0
338636, 155, 9, 0
232102, 45, 12, 0
511280, 250, 10, 0
54371, 105, 6, 0
65189, 40, 15, 0
230210, 30, 6, 0
281614, 25, 8, 0
139843, 50, 6, 0
7878, 30, 7, 0
270442, 45, 11, 0
482482, 15, 14, 0
365510, 20, 6, 0
174126, 70, 7, 0
144062, 310, 19, 0
292297, 40, 10, 0
343846, 85, 12, 0
258265, 45, 2, 0
251373, 45, 12, 0
307667, 35, 6, 0
221645, 10, 8, 0
27821, 40, 9, 0
121168, 150, 11, 0
95776, 35, 11, 0
104992, 90, 14, 0
501080, 90, 11, 0
374517, 8, 9, 0
324974, 30, 5, 0
350241, 38, 8, 0
454462, 30, 10, 0
277340, 30, 11, 0
374373, 25, 7, 0
346640, 25, 6, 0
127868, 60, 11, 0
446918, 250, 6, 0
150752, 40, 13, 0
390586, 15, 8, 0
230307, 10, 7, 0
61954, 360, 16, 0
14762, 20, 5, 1
81901, 65, 10, 0
162223, 40, 13, 0
69934, 5, 4, 1
315780, 25, 15, 0
337680, 38, 10, 0
177580, 85, 18, 0
170165, 45, 6, 0
177092, 33, 8, 0
88516, 150, 6, 0
262243, 45, 7, 0
195559, 3, 4, 1
62513, 20, 8, 0
72830, 30, 10, 0
4367, 40, 11, 0
26946, 20, 5, 1
183595, 25, 8, 0
140051, 40, 13, 0
411, 1465, 4, 0
21700, 60, 8, 0
389482, 2890, 14, 0
165956, 15, 9, 0
92430, 55, 6, 0
66251, 8, 6, 0
32390, 15, 6, 0
336916, 40, 11, 0
160202, 405, 11, 0
332867, 42, 5, 0
452916, 30, 11, 0
96104, 35, 8, 0
83565, 19, 11, 0
346999, 130, 14, 0
137818, 55, 14, 0
137686, 620, 13, 0
1446, 1, 8, 0
280437, 125, 9, 0
140216, 60, 12, 0
457996, 45, 9, 0
248267, 45, 5, 0
178448, 65, 9, 0
157590, 485, 7, 0
414765, 30, 5, 0
159318, 15, 9, 0
227484, 5, 7, 0
394488, 60, 8, 0
87616, 55, 7, 0
340497, 1865, 10, 0
258029, 45, 9, 0
476742, 55, 8, 0
146845, 40, 8, 0
185680, 5, 5, 1
364217, 75, 7, 0
331903, 10, 9, 0
365875, 25, 8, 0
245885, 35, 6, 0
106232, 600, 7, 0
172439, 210, 18, 0
192056, 200, 9, 0
11123, 25, 9, 0
185544, 20, 14, 0
7279, 3, 10, 0
67420, 50, 5, 0
439793, 55, 4, 0
37932, 375, 6, 0
121705, 55, 13, 0
143236, 45, 12, 0
256909, 22, 9, 0
102612, 10085, 4, 0
94825, 40, 12, 0
138886, 40, 11, 0
125701, 70, 7, 0
341708, 55, 10, 0
78236, 195, 9, 0
414533, 35, 10, 0
492249, 40, 11, 0
20077, 90, 9, 0
56639, 15, 16, 0
308437, 65, 6, 0
377506, 10, 9, 0
265343, 20, 6, 0
29868, 30, 10, 0
445609, 310, 8, 0
119651, 20, 5, 1
186161, 25, 2, 0
531, 488, 9, 0
450671, 690, 11, 0
216706, 40, 14, 0
31234, 280, 12, 0
285993, 40, 5, 0
380600, 395, 12, 0
13867, 30, 13, 0
41794, 40, 12, 0
175770, 25, 13, 0
57718, 45, 7, 0
117250, 35, 10, 0
461447, 35, 9, 0
404754, 50, 9, 0
178094, 15, 6, 0
275643, 30, 4, 0
123999, 42, 9, 0
283055, 30, 13, 0
303845, 60, 12, 0
24972, 80, 7, 0
536568, 70, 12, 0
112983, 45, 18, 0
161919, 80, 8, 0
114574, 45, 10, 0
24077, 40, 11, 0
78719, 23, 12, 0
47222, 30, 8, 0
39095, 190, 18, 0
459987, 18, 11, 0
206392, 35, 12, 0
47608, 100, 7, 0
469445, 20, 7, 0
135933, 13, 9, 0
219565, 15, 8, 0
226697, 35, 11, 0
137065, 135, 11, 0
483703, 30, 10, 0
58637, 5, 5, 1
317214, 435, 12, 0
288285, 200, 5, 0
514975, 30, 5, 0
123435, 180, 12, 0
467220, 30, 7, 0
157304, 23, 19, 0
478640, 10, 8, 0
99588, 330, 10, 0
107665, 60, 10, 0
27826, 25, 11, 0
248709, 140, 14, 0
40764, 10, 7, 0
181856, 30, 8, 0
46252, 5, 10, 0
270750, 90, 10, 0
383933, 15, 7, 0
189175, 70, 8, 0
300547, 30, 11, 0
7607, 40, 12, 0
278758, 100, 10, 0
178507, 30, 11, 0
346598, 20, 10, 0
230781, 35, 10, 0
393801, 210, 7, 0
31873, 312, 11, 0
36130, 65, 11, 0
450211, 75, 10, 0
234045, 45, 7, 0
118128, 40, 9, 0
223975, 24, 6, 0
427787, 2, 4, 1
84874, 45, 6, 0
163808, 30, 3, 0
399495, 60, 16, 0
35418, 85, 12, 0
416737, 70, 12, 0
233650, 60, 16, 0
168095, 80, 6, 0
326294, 11, 7, 0
333418, 310, 12, 0
194251, 515, 15, 0
121004, 25, 11, 0
163653, 80, 16, 0
71843, 35, 10, 0
91875, 25, 9, 0
412048, 55, 12, 0
356646, 15, 5, 1
391109, 66, 13, 0
42705, 30, 9, 0
401196, 20, 4, 1
203455, 30, 6, 0
78373, 158, 8, 0
89814, 45, 15, 0
311025, 25, 6, 0
112772, 15, 9, 0
38367, 55, 7, 0
70354, 38, 9, 0
502923, 20, 7, 0
449430, 20, 6, 0
111585, 25, 5, 0
317925, 25, 5, 0
278755, 30, 14, 0
36020, 5, 3, 1
513126, 20, 6, 0
429894, 15, 6, 0
93091, 15, 10, 0
222038, 70, 10, 0
202921, 70, 9, 0
109484, 12, 8, 0
72257, 25, 9, 0
61111, 50, 13, 0
457631, 30, 9, 0
163651, 65, 11, 0
283912, 70, 5, 0
255948, 490, 7, 0
119804, 30, 11, 0
400641, 130, 16, 0
267969, 50, 11, 0
33474, 10, 4, 1
276718, 195, 4, 0
255491, 140, 13, 0
59155, 75, 10, 0
154839, 35, 5, 0
185501, 75, 13, 0
515361, 40, 4, 0
196879, 55, 7, 0
430537, 30, 9, 0
14578, 15, 5, 1
172229, 1560, 10, 0
72089, 560, 12, 0
40137, 55, 6, 0
276387, 14, 8, 0
47435, 9, 5, 1
77151, 30, 6, 0
16323, 105, 7, 0
426742, 40, 14, 0
382878, 5, 5, 1
322560, 35, 7, 0
282663, 30, 4, 0
57900, 30, 12, 0
2691, 45, 9, 0
284945, 1470, 18, 0
224894, 35, 11, 0
311464, 10, 3, 1
185739, 90, 12, 0
318298, 15, 9, 0
121583, 80, 8, 0
482220, 10, 9, 0
112013, 60, 9, 0
20819, 65, 5, 0
33955, 180, 7, 0
275357, 20, 6, 0
38532, 27, 7, 0
254121, 90, 12, 0
280466, 70, 11, 0
409760, 35, 9, 0
509130, 80, 10, 0
253293, 35, 6, 0
104397, 400, 11, 0
385475, 35, 5, 0
195547, 60, 10, 0
256733, 20, 6, 0
121280, 80, 10, 0
89339, 10105, 8, 0
281920, 15, 5, 1
222719, 40, 8, 0
48504, 90, 12, 0
232253, 30, 11, 0
485697, 30, 8, 0
423679, 40, 9, 0
21193, 55, 10, 0
307608, 10, 3, 1
191745, 40, 4, 0
55644, 35, 8, 0
27302, 90, 12, 0
412289, 10, 5, 1
148918, 85, 24, 0
258449, 30, 14, 0
190487, 35, 5, 0
36807, 50, 12, 0
389771, 85, 13, 0
355092, 10, 7, 0
249506, 15, 8, 0
307886, 55, 9, 0
99066, 60, 7, 0
78946, 32, 13, 0
225702, 45, 9, 0
93741, 10, 6, 0
440780, 20, 12, 0
444325, 30, 7, 0
424275, 70, 11, 0
268727, 70, 8, 0
109401, 60, 15, 0
431017, 1, 5, 1
243346, 135, 12, 0
482506, 10, 4, 1
447865, 135, 8, 0
20339, 40, 8, 0
24955, 110, 12, 0
374766, 10, 6, 0
307061, 23, 9, 0
450174, 25, 8, 0
86219, 65, 4, 0
230574, 20, 6, 0
221612, 10, 4, 1
14375, 4, 8, 0
254097, 7, 7, 0
300983, 65, 10, 0
256126, 30, 11, 0
338378, 45, 11, 0
318169, 16, 23, 0
230773, 70, 12, 0
300286, 30, 12, 0
289591, 245, 9, 0
123920, 15, 4, 1
356459, 15, 6, 0
108523, 55, 6, 0
88016, 75, 18, 0
84556, 25, 7, 0
380309, 130, 5, 0
188130, 7, 9, 0
412956, 45, 12, 0
20883, 25, 7, 0
6724, 75, 5, 0
72805, 75, 13, 0
194654, 195, 18, 0
473959, 20, 8, 0
234463, 35, 7, 0
51501, 185, 11, 0
205822, 80, 10, 0
105139, 30, 18, 0
168394, 75, 9, 0
207326, 35, 9, 0
42585, 180, 7, 0
333895, 20, 8, 0
275917, 10, 11, 0
64361, 140, 8, 0
146400, 25, 9, 0
509109, 15, 9, 0
116647, 55, 8, 0
81660, 10, 9, 0
111676, 195, 13, 0
107032, 25, 9, 0
227408, 15, 6, 0
68812, 20, 7, 0
453963, 30, 10, 0
42653, 32, 8, 0
412047, 30, 14, 0
145677, 35, 10, 0
32299, 15, 9, 0
4023, 1, 19, 0
335194, 20, 10, 0
183099, 35, 4, 0
23189, 30, 8, 0
52326, 320, 11, 0
197810, 34, 10, 0
31779, 30, 5, 0
68486, 15, 8, 0
33621, 30, 13, 0
199386, 200, 9, 0
92936, 70, 8, 0
459461, 5, 10, 0
241863, 50, 10, 0
39080, 10, 5, 1
192912, 55, 11, 0
305179, 10, 6, 0
518260, 75, 14, 0
369602, 10, 4, 1
113725, 80, 8, 0
308304, 310, 3, 0
302839, 30, 9, 0
300827, 365, 4, 0
193706, 65, 11, 0
164061, 310, 8, 0
314857, 40, 17, 0
314770, 370, 6, 0
464929, 65, 8, 0
13764, 45, 11, 0
339188, 15, 8, 0
56108, 30, 6, 0
171851, 15, 12, 0
483686, 23, 9, 0
21667, 25, 9, 0
317908, 30, 11, 0
386397, 25, 12, 0
224693, 35, 9, 0
225023, 5, 2, 1
460115, 25, 8, 0
325477, 10, 7, 0
304302, 5, 6, 0
8489, 5, 4, 1
4503, 1, 6, 0
159820, 6, 5, 1
293752, 3, 3, 1
133541, 20, 7, 0
189681, 35, 9, 0
110611, 25, 9, 0
480844, 55, 18, 0
40618, 420, 13, 0
261760, 65, 11, 0
403658, 39, 5, 0
133026, 30, 7, 0
50724, 1470, 6, 0
225806, 60, 17, 0
458719, 35, 13, 0
322847, 47, 14, 0
229366, 645, 4, 0
137782, 164, 13, 0
283230, 25, 8, 0
450586, 20, 9, 0
10338, 30, 10, 0
410654, 240, 11, 0
298261, 75, 13, 0
379086, 50, 12, 0
327, 60, 11, 0
452954, 65, 11, 0
62801, 22, 7, 0
287708, 15, 6, 0
62830, 65, 11, 0
375925, 33, 7, 0
73971, 90, 9, 0
149970, 32, 12, 0
417618, 30, 9, 0
454873, 25, 20, 0
155370, 40, 15, 0
448785, 40, 7, 0
307951, 20, 10, 0
374910, 70, 13, 0
536226, 775, 22, 0
94648, 40, 13, 0
63686, 10, 5, 1
120007, 110, 6, 0
373467, 34, 14, 0
318655, 40, 11, 0
48617, 40, 8, 0
310098, 25, 6, 0
471959, 5, 6, 0
187526, 45, 7, 0
292286, 5, 7, 0
26645, 30, 10, 0
290428, 35, 5, 0
23685, 20, 7, 0
303648, 430, 12, 0
124594, 115, 11, 0
437929, 70, 10, 0
336565, 25, 4, 0
349389, 55, 12, 0
135098, 10, 4, 1
410855, 65, 3, 0
