id, minutes, n_ingredients
196975, 30, 2
169180, 5, 4
57454, 15, 5
16596, 70, 3
251127, 2, 3
388369, 25, 3
485430, 10, 4
150711, 135, 4
83162, 65, 4
458062, 30, 5
283186, 10, 4
97939, 70, 5
326639, 4, 2
77670, 120, 5
253245, 1, 2
60464, 5, 4
180346, 5, 5
250232, 50, 4
297856, 35, 5
30676, 20, 5
480558, 125, 3
292834, 2, 4
249718, 15, 4
309304, 2, 4
288351, 14, 5
374335, 2, 3
439789, 65, 3
158788, 10, 4
77692, 4, 5
361733, 5, 4
211624, 250, 3
332586, 20, 4
361604, 5, 2
210236, 30, 5
198302, 30, 5
185174, 240, 5
261095, 5, 3
149901, 5, 2
148462, 33, 5
24729, 3, 4
222668, 5, 5
158660, 50, 4
391614, 2, 4
439200, 15, 5
235381, 15, 5
292025, 10, 4
424891, 30, 3
314667, 250, 4
193568, 30, 4
130633, 1, 5
169141, 5, 4
140403, 15, 5
198537, 58, 5
202832, 20, 2
260220, 485, 5
125750, 15, 5
374948, 105, 5
153046, 70, 2
323850, 7, 5
211710, 185, 4
314430, 5, 5
312930, 10, 4
175371, 45, 3
464050, 4350, 3
107465, 5, 5
459115, 55, 5
4591, 1, 3
130947, 12, 4
54180, 15, 5
429619, 5, 5
374731, 3, 3
386332, 60, 4
418479, 40, 5
458186, 5, 4
108706, 40, 5
44157, 315, 3
80721, 20, 5
318838, 10, 5
103776, 20, 5
90509, 25, 5
27092, 14, 5
69192, 35, 5
17549, 20, 3
394438, 2, 5
290897, 10, 3
399466, 10, 5
33622, 100, 4
284621, 2, 4
248572, 2, 5
62199, 25, 5
238849, 40, 3
334562, 70, 4
188159, 2, 3
342025, 45, 3
210623, 5, 4
110298, 16, 5
37843, 360, 5
93704, 5, 4
9296, 15, 5
354695, 60, 4
86893, 25, 5
304868, 130, 3
168116, 35, 4
267190, 20, 4
94620, 2, 3
158761, 27, 4
370256, 10, 5
360607, 20, 5
281232, 2, 2
2770, 1, 4
32797, 3, 3
56787, 70, 5
74995, 10, 5
118057, 15, 4
422048, 10, 5
232694, 855, 4
394292, 100, 3
193738, 5, 3
316263, 15, 5
68732, 110, 3
477885, 30, 5
279811, 40, 5
424328, 60, 4
152737, 15, 4
270402, 125, 3
428853, 37, 4
71661, 25, 5
218898, 125, 3
210258, 10, 4
178771, 5, 4
98783, 10, 4
278581, 25, 4
311576, 5, 3
41400, 58, 5
372351, 5, 4
378378, 5, 4
162954, 135, 5
187281, 22, 3
393426, 5, 4
294245, 25, 5
118237, 33, 2
195820, 30, 3
30863, 95, 4
357985, 10, 4
225250, 25, 5
475307, 5, 4
154157, 5, 4
119735, 5, 4
180891, 30, 5
89158, 15, 4
91526, 30, 3
283608, 40, 5
32719, 5, 3
506226, 8, 3
191433, 5, 4
418137, 50, 5
137744, 60, 3
40577, 10, 3
11518, 10, 4
198519, 10, 4
60056, 40, 5
277579, 7, 4
204909, 40, 3
279029, 10, 4
126679, 6, 3
84855, 605, 5
70847, 8, 2
184528, 129620, 3
424908, 5, 4
257127, 25, 3
242328, 31, 3
99570, 50, 5
303966, 1, 2
97513, 30, 4
286817, 50, 3
38858, 140, 5
192289, 10, 3
273987, 30, 5
244628, 45, 3
171578, 10, 3
174152, 10, 3
294872, 10, 5
81888, 5, 4
148343, 3, 3
110201, 20, 3
193005, 15, 4
293705, 5, 5
60043, 490, 5
364934, 15, 3
116886, 25, 5
126155, 90, 4
340328, 12, 4
251512, 8, 4
211700, 5, 4
397867, 80, 4
273342, 135, 5
353273, 4, 5
60440, 50, 3
471828, 5, 4
434393, 40, 4
187822, 17, 5
153575, 17, 5
281387, 15, 2
370317, 35, 4
89371, 20, 5
213737, 495, 4
212298, 4, 5
59280, 25, 5
55749, 4, 4
199370, 63, 4
62735, 9, 5
283859, 17, 4
208522, 185, 4
460395, 7230, 5
37159, 50, 5
156123, 5, 4
501092, 45, 4
229513, 40, 4
181708, 20, 4
48133, 5, 4
58086, 40, 5
298866, 27, 5
497009, 63, 5
286379, 27, 4
25686, 605, 3
135059, 5, 3
47057, 5, 4
477085, 5, 4
219250, 75, 5
353387, 2, 3
379443, 20, 3
309558, 2, 5
368021, 5, 5
208159, 5, 4
449722, 17, 4
304536, 15, 3
57358, 55, 5
248154, 7, 4
312178, 10, 5
76225, 17, 5
412026, 60, 5
42242, 5, 5
449287, 5, 4
8842, 5, 4
363527, 25, 5
106607, 15, 4
72039, 5, 5
254932, 2, 3
96854, 20, 5
446571, 15, 5
213348, 20, 3
155409, 9, 3
304889, 5, 5
85817, 35, 5
155855, 6, 4
230196, 8, 4
70885, 35, 5
358641, 95, 5
252199, 10, 5
246688, 75, 3
207929, 3, 5
176453, 10, 2
29777, 100, 2
515167, 13, 5
279210, 5, 4
274481, 80, 4
201066, 65, 4
137630, 22, 4
265828, 10, 4
160499, 40, 5
136603, 15, 5
457337, 5, 4
365259, 17, 5
368871, 5, 5
300143, 22, 5
265982, 5, 5
371410, 80, 4
157877, 960, 3
67508, 2, 5
48508, 55, 5
388177, 50, 5
204863, 18, 5
209806, 10, 4
213922, 130, 4
99750, 20, 5
404104, 25, 4
101360, 20, 5
215699, 10, 5
425712, 20, 5
227307, 6, 5
99859, 65, 5
503484, 5, 5
282686, 20, 5
272027, 30, 5
220088, 80, 5
46464, 305, 4
85586, 550, 5
125772, 310, 3
239645, 45, 5
403878, 25, 5
219349, 17, 4
375587, 30, 4
467097, 25, 5
356778, 10, 3
435046, 6, 2
112198, 60, 5
489995, 1440, 2
417790, 15, 4
135596, 35, 5
259573, 17, 5
140080, 12, 3
135070, 35, 5
49709, 40, 2
98164, 3, 5
243767, 10, 5
394346, 25, 4
14477, 185, 5
415958, 2, 4
348105, 53, 5
4267, 30, 3
349230, 4, 5
128526, 7, 2
147206, 5, 5
13426, 60, 5
265630, 15, 5
334913, 15, 5
156703, 15, 4
306178, 5, 4
482229, 10, 5
241258, 7, 5
128013, 255, 5
143616, 90, 5
240691, 25, 5
30771, 15, 3
455917, 5, 4
474171, 20, 4
98280, 105, 2
203241, 10, 5
194429, 20, 5
346003, 55, 4
28132, 3, 4
335865, 17, 4
393809, 8, 4
231982, 15, 4
428901, 5, 4
455085, 90, 5
336778, 40, 4
189951, 185, 5
208094, 5, 5
89377, 20, 5
12742, 5, 5
201845, 12, 4
227166, 5, 3
345208, 40, 4
141832, 40, 4
268594, 10, 3
50104, 45, 5
455671, 35, 2
56671, 35, 3
404984, 7, 3
247592, 15, 4
293551, 45, 5
92140, 5, 4
28427, 10, 3
382673, 20, 4
156571, 25, 5
109732, 17, 5
374400, 110, 5
86136, 30, 3
86467, 1, 3
253159, 30, 4
57679, 30, 5
200220, 6, 3
309425, 25, 4
80398, 610, 4
191703, 12, 5
89937, 25, 3
331574, 60, 5
208291, 120, 5
176594, 95, 4
51272, 25, 3
328318, 10, 5
235152, 40, 5
31082, 10, 4
131306, 10, 5
461636, 85, 5
170657, 45, 5
296570, 25, 4
337483, 35, 5
134321, 15, 4
137370, 5, 3
246872, 15, 4
308667, 10, 5
175243, 10, 4
133448, 10, 4
218356, 40, 5
170898, 40, 3
115278, 130, 4
140774, 60, 4
56281, 25, 5
424831, 30, 5
22641, 60, 5
44216, 485, 4
313831, 40, 5
124841, 190, 5
53129, 25, 4
51981, 10, 3
259408, 130, 4
291770, 5, 4
104585, 5, 3
13526, 13, 3
418642, 15, 3
64061, 50, 4
20580, 30, 4
173578, 485, 4
242875, 270, 5
416068, 3, 4
270727, 20, 3
201785, 5, 5
53337, 2, 3
219959, 5, 5
319729, 6, 5
20382, 20, 4
80689, 10, 4
312876, 15, 2
444807, 10, 5
271092, 5, 5
248340, 75, 5
195148, 20, 5
487183, 5, 4
152841, 6, 2
209691, 16, 3
514984, 30, 5
12757, 45, 4
24005, 22, 5
259715, 5, 5
118906, 4, 2
357698, 20, 4
477446, 5, 4
203193, 10, 4
418827, 5, 5
122219, 30, 2
471598, 55, 4
399220, 5, 4
40502, 10, 5
482203, 25, 5
222991, 4, 3
212089, 20, 5
125391, 40, 5
181724, 25, 5
314531, 35, 4
421678, 5, 5
84229, 25, 3
58917, 5, 5
427269, 3, 4
190247, 40, 5
120088, 8, 3
21255, 51, 5
93504, 50, 5
88713, 120, 5
191123, 15, 4
358752, 25, 4
174351, 35, 3
506532, 20, 5
451094, 10, 3
62483, 20, 5
246011, 15, 5
445590, 5, 5
536063, 35, 5
327750, 2, 3
15990, 25, 4
523156, 60, 2
433959, 20, 4
310101, 15, 5
339996, 13, 4
37825, 45, 4
132236, 20, 5
383209, 1450, 2
313193, 5, 5
148900, 40, 5
186964, 5, 4
40041, 15, 3
37493, 10, 4
176198, 90, 3
99992, 125, 5
112985, 65, 3
92362, 25, 4
337182, 1455, 5
310189, 10, 4
61612, 20, 5
83220, 10, 5
345792, 20, 4
125519, 55, 5
48690, 21, 5
218545, 5, 4
321412, 30, 5
240947, 4, 3
19455, 41, 4
88732, 33, 3
115588, 50, 4
183766, 11, 4
510670, 40, 5
164893, 10, 5
408309, 5, 5
117963, 15, 4
361296, 25, 5
67298, 15, 5
186768, 35, 3
50321, 32, 5
158571, 16, 3
71060, 10, 4
98203, 1, 4
174348, 50, 4
459604, 4, 4
29678, 35, 4
81323, 3, 4
65433, 40, 3
229052, 5, 5
182125, 3, 3
492824, 25, 4
100807, 25, 5
227263, 485, 4
88375, 8, 5
117154, 15, 5
150574, 45, 5
106819, 6, 3
343941, 365, 5
460422, 6, 5
200417, 80, 5
359420, 4, 5
283241, 3, 4
220994, 3, 4
47322, 15, 4
246749, 34, 4
163734, 15, 3
44206, 20, 4
259451, 3, 3
44699, 10, 4
136960, 15, 4
177840, 10, 5
302540, 30, 5
80761, 21, 5
352155, 5, 5
69299, 65, 5
408419, 15, 5
203157, 5, 5
328252, 7, 5
230236, 40, 4
94997, 10, 3
373716, 10, 3
335166, 10, 4
109857, 55, 4
348502, 130, 5
50919, 12, 5
87416, 130, 4
354355, 150, 4
103134, 15, 4
392601, 40, 5
182409, 5, 4
460111, 4, 4
44465, 13, 5
396200, 5, 5
39492, 12, 3
21344, 100, 5
166279, 2, 5
453257, 545, 5
416180, 15, 5
378236, 5, 5
271300, 11, 5
238566, 2, 3
201596, 70, 3
370585, 2, 3
11263, 12, 3
231806, 95, 4
94024, 25, 5
129306, 10, 4
347039, 10, 4
304111, 20, 5
157816, 65, 5
172097, 5, 2
147289, 10, 5
200730, 35, 3
330504, 35, 2
300567, 2, 5
458298, 20, 5
106451, 65, 5
112562, 10, 4
251766, 20, 3
484506, 12, 5
93085, 35, 5
351744, 45, 5
250672, 10, 5
13836, 15, 4
199422, 80, 4
345992, 30, 5
64310, 60, 5
257888, 17, 2
367115, 12, 3
421734, 140, 5
244123, 2, 3
160357, 5, 4
352941, 20, 5
33424, 20, 4
404676, 65, 3
103801, 20, 4
71858, 5, 5
394371, 24, 5
214804, 25, 5
445211, 30, 5
87395, 5, 2
376948, 22, 4
263782, 45, 5
10522, 10, 4
235671, 40, 3
169086, 5, 2
100363, 30, 5
123904, 15, 5
226199, 80, 5
503436, 35, 5
224842, 5, 4
2514, 10, 5
240089, 5, 4
18393, 25, 5
379355, 5, 5
53355, 15, 4
137264, 3, 3
363756, 10, 4
354598, 50, 4
170587, 15, 4
458697, 10, 5
409441, 10, 5
204489, 4325, 2
348665, 5, 4
382974, 90, 4
378221, 2, 4
63782, 3, 4
457221, 18, 5
307041, 30, 5
24772, 18, 5
347248, 15, 5
202778, 35, 3
300540, 15, 5
483160, 125, 5
10788, 25, 4
473705, 61, 4
215328, 55, 4
91865, 40, 3
111982, 125, 3
266904, 615, 3
187741, 10, 4
386503, 1442, 2
265947, 20, 5
479187, 10, 5
211242, 5, 4
257442, 2, 5
149121, 5, 4
323909, 35, 5
102684, 1445, 5
298040, 5, 1
378458, 7, 4
141029, 21, 2
264525, 10, 3
197699, 14, 4
43327, 10, 5
91720, 30, 5
104470, 15, 4
45001, 5, 5
226387, 10, 5
379555, 10, 5
227785, 15, 3
373079, 3, 5
31512, 15, 5
473944, 48, 5
204189, 485, 5
344032, 16, 4
71927, 120, 3
198930, 15, 2
214470, 40, 5
267180, 120, 5
58661, 740, 5
163971, 3, 3
444572, 20, 4
219823, 25, 3
405481, 17, 4
227403, 40, 5
372990, 2, 3
192246, 5, 5
504734, 10, 3
101334, 20, 5
155368, 15, 5
432958, 15, 4
271001, 5, 5
447699, 40, 5
438773, 5, 2
50459, 50, 4
167015, 15, 5
118822, 10, 2
436878, 27, 5
396778, 30, 5
125841, 2, 5
325766, 10, 3
361334, 5, 5
273841, 2, 4
27898, 35, 5
424287, 3, 3
12127, 135, 4
473431, 1440, 4
240892, 250, 3
473412, 510, 3
505623, 2, 2
354786, 17, 5
435430, 30, 5
128542, 40, 5
87876, 1445, 2
269792, 30, 5
322155, 47, 4
382597, 60, 5
402216, 10, 4
37847, 35, 4
27768, 50, 3
441587, 20160, 4
87292, 35, 5
195792, 10, 2
41567, 45, 4
295360, 25, 3
99229, 75, 5
124121, 90, 5
507543, 20, 5
114867, 5, 3
35355, 10, 4
59905, 25, 5
27344, 40, 5
133485, 20, 4
22195, 5, 5
491014, 20, 4
106428, 5, 5
317080, 32, 4
464240, 5, 4
111223, 5, 3
219811, 25, 4
451660, 4, 3
236638, 15, 5
48771, 35, 5
125291, 60, 5
364932, 35, 4
45735, 30, 5
423072, 2, 3
28503, 20, 4
375540, 30, 5
322349, 2, 5
457033, 2, 2
263535, 55, 4
326127, 190, 4
416334, 1, 2
134711, 10, 1
136739, 1, 2
109948, 50, 5
212410, 25, 5
415959, 2, 5
58590, 30, 5
93428, 10, 3
312415, 5, 5
73015, 60, 4
437093, 255, 4
71317, 30, 5
86483, 18, 5
291207, 8, 4
422185, 30, 5
326255, 40, 5
258451, 5, 4
274252, 4, 2
229565, 23, 5
85610, 25, 3
172780, 17, 2
102256, 70, 5
76475, 30, 5
16464, 13, 5
12628, 90, 5
28461, 14, 3
217999, 4, 5
503413, 40, 3
338322, 40, 5
515035, 10, 3
308423, 18, 4
264242, 15, 4
95290, 10, 4
182860, 10, 5
298798, 23, 4
449725, 27, 5
149660, 10, 5
88240, 35, 3
448309, 15, 4
182839, 30, 5
159265, 35, 5
247422, 30, 5
327267, 2, 3
157494, 45, 5
366169, 25, 5
497736, 35, 5
221119, 20, 5
117311, 10, 3
358272, 25, 5
283381, 5, 5
432837, 10, 3
250477, 5, 5
348377, 5, 5
478859, 10, 5
305247, 30, 5
90769, 25, 5
29215, 5, 5
116630, 20, 4
188612, 10, 3
209287, 2, 4
290308, 10, 4
7369, 25, 4
281238, 50, 5
128677, 127, 4
319927, 20, 3
168194, 25, 5
171985, 20, 5
85527, 5, 4
52643, 5, 5
66090, 5, 4
233100, 35, 5
202237, 10, 5
358830, 25, 4
114426, 125, 4
47743, 120, 3
366458, 10, 5
347435, 60, 5
93905, 35, 4
183546, 110, 5
93777, 5, 3
245080, 10, 5
153111, 30, 5
215170, 10, 5
123142, 3, 4
276521, 15, 5
149112, 5, 3
51653, 19, 4
42670, 15, 4
278188, 130, 5
38148, 1, 3
128427, 25, 5
67982, 10, 5
246323, 5, 5
259900, 60, 5
54807, 10, 5
33554, 15, 5
64121, 135, 5
419630, 6, 5
442459, 30, 5
52369, 10, 5
40769, 15, 4
478425, 10, 5
242289, 10, 5
10305, 10, 4
262409, 2, 2
137963, 5, 4
334261, 8, 4
110923, 5, 4
254597, 35, 3
254593, 20, 2
177667, 70, 4
88955, 20, 4
70986, 40, 5
134714, 4, 2
72355, 20160, 2
329473, 20, 5
257732, 12, 3
183491, 190, 4
412294, 15, 5
122903, 55, 5
280992, 5, 4
8621, 10, 3
366550, 18, 4
95921, 10, 4
33351, 5, 5
90512, 80, 5
218717, 36, 5
284591, 50, 5
17823, 180, 5
220545, 5, 5
57148, 17, 4
376312, 20, 4
144367, 34570, 5
234492, 35, 3
499140, 130, 4
370550, 10, 4
314905, 10, 4
61620, 5, 4
118874, 20, 5
125557, 11, 4
66354, 15, 4
501960, 10, 5
184235, 5, 3
172395, 80, 3
19837, 80, 5
45584, 25, 4
10385, 10, 5
295193, 40, 4
497464, 5, 5
3847, 1, 4
85776, 60, 3
277333, 10, 5
174761, 15, 4
414305, 45, 2
76614, 75, 4
39975, 35, 5
39464, 35, 4
278282, 5, 4
61623, 5, 4
272688, 25, 4
152261, 10, 5
483297, 10, 5
217248, 5, 3
202957, 12, 4
268930, 25, 5
221387, 40, 4
177374, 122, 4
214536, 3, 2
48859, 65, 3
80703, 10, 5
115403, 5, 4
116011, 30, 4
106435, 360, 5
137003, 75, 5
147861, 30, 3
404323, 15, 5
237888, 10, 5
46111, 30, 3
129375, 1460, 3
352642, 55, 2
237994, 40, 4
44794, 25, 5
146849, 255, 5
103271, 185, 3
152193, 10, 4
275172, 15, 5
46598, 1, 5
307925, 1, 2
178691, 40, 5
86185, 15, 5
187133, 2910, 4
66754, 183, 4
429550, 2, 5
333903, 30, 4
58959, 40, 5
130474, 15, 4
383060, 95, 4
110326, 40, 3
73859, 20, 2
418717, 245, 5
213212, 25, 5
479989, 10, 5
133180, 40, 4
10300, 25, 4
216894, 5, 3
51996, 30, 5
14663, 80, 4
114653, 35, 3
90389, 6, 4
371783, 3, 3
64540, 20, 3
121254, 3, 4
218990, 30, 5
418910, 6, 4
277893, 5, 3
416997, 18, 2
360406, 5, 5
468382, 20, 5
133780, 40, 5
17304, 30, 3
319600, 60, 5
192364, 5, 3
273297, 7, 3
10398, 10, 5
205571, 2, 4
28123, 40, 5
341339, 20, 4
387692, 20, 4
116766, 45, 5
193038, 40, 5
224435, 10, 5
350622, 4, 4
53208, 17, 5
278888, 10, 4
420757, 15, 4
263148, 90, 4
469651, 10, 5
425894, 5, 4
151249, 1440, 2
185420, 2, 5
121507, 5, 3
273854, 10, 5
248240, 20, 5
370890, 2, 3
255507, 17, 5
206312, 15, 5
332827, 490, 3
219847, 37, 5
162780, 90, 5
220991, 10, 5
403440, 60, 4
426877, 15, 5
165927, 5, 4
107316, 25, 5
150974, 2885, 5
304906, 5, 4
92123, 7, 5
327635, 95, 3
281468, 10, 4
11538, 70, 3
126834, 26, 5
377489, 40, 5
327712, 16, 4
199160, 120, 5
307672, 35, 4
358422, 20, 5
93463, 1590, 5
265696, 80, 4
232730, 30, 3
370541, 10, 5
346086, 10, 4
407259, 3, 4
383890, 125, 2
18138, 25, 4
130940, 20, 4
395789, 16, 4
181302, 5, 4
149590, 65, 4
272580, 4, 5
29179, 80, 4
366082, 22, 5
333777, 60, 3
191489, 15, 4
125918, 15, 4
262218, 55, 5
239761, 5, 4
126057, 15, 5
57315, 5, 3
236665, 20, 5
175229, 40, 4
45013, 25, 5
387273, 1440, 3
21035, 6, 4
64882, 485, 4
43557, 19, 4
61716, 30, 5
505837, 10, 5
151511, 30, 5
373973, 15, 5
424548, 10, 5
409347, 7, 2
413114, 130, 5
339184, 65, 4
429991, 30, 5
216210, 20, 5
23561, 10, 4
14881, 35, 5
151889, 14, 2
270154, 25, 5
143509, 25, 5
429321, 6, 4
353536, 35, 2
218137, 3, 5
4932, 1, 5
180281, 5, 4
69097, 735, 4
251594, 225, 5
100908, 20, 4
504144, 12, 4
68190, 35, 5
105029, 45, 5
88914, 14, 3
45640, 5, 4
136823, 15, 5
426269, 4, 3
273212, 60, 2
378206, 20, 4
232475, 5, 5
270005, 5, 5
254642, 70, 4
101033, 20, 4
260312, 15, 3
389629, 5, 4
77255, 60, 4
286380, 40, 4
203940, 30, 5
256328, 20, 2
59781, 240, 5
54271, 30, 2
259043, 1, 3
134957, 30, 4
468954, 40, 4
208888, 25, 5
188317, 8, 5
52819, 5, 3
443604, 305, 5
329750, 15, 5
338437, 60, 5
107892, 1680, 5
24947, 40, 4
37069, 100, 5
289391, 65, 4
271421, 35, 4
217747, 18, 4
79548, 40, 5
514966, 50, 5
285471, 35, 4
16856, 25, 5
17603, 1, 5
345481, 10, 4
202307, 5, 4
192520, 15, 5
323037, 35, 5
422143, 40, 5
385135, 15, 4
304852, 5, 4
308648, 20, 5
116818, 5, 5
54888, 10, 5
128897, 55, 3
388512, 2, 5
206459, 5, 4
423623, 35, 3
126649, 15, 4
87947, 5, 3
298047, 430, 5
165587, 140, 5
181910, 1, 4
72966, 10, 4
443929, 15880, 5
297972, 20, 5
148758, 65, 4
486304, 55, 5
421209, 10, 3
343518, 30, 5
152308, 25, 4
48962, 15, 5
146217, 40, 5
483581, 3, 4
61817, 1, 2
153181, 5, 4
257270, 7, 5
105591, 50, 5
507051, 45, 5
348359, 5, 4
289515, 11, 4
246690, 2, 4
423398, 35, 5
33088, 25, 4
261103, 20, 4
497376, 380, 5
229061, 5, 3
172366, 610, 5
285803, 50, 5
209044, 20, 4
121586, 6, 5
364724, 5, 5
35933, 5, 5
216016, 32, 2
310698, 40, 3
255119, 20, 4
79054, 5, 5
313164, 5, 3
42131, 65, 5
57853, 30, 4
62423, 15, 5
7627, 130, 5
147700, 5, 4
142705, 15, 5
237726, 10, 4
384010, 5, 5
268554, 25, 4
214986, 1, 4
79410, 35, 3
155944, 5, 5
135316, 10, 4
250735, 20, 5
305506, 25, 5
101254, 20, 5
176638, 35, 5
321728, 5, 4
128322, 10, 2
23150, 25, 5
412614, 6, 4
22928, 130, 4
263906, 10, 3
388748, 10, 3
440765, 20, 4
63351, 30, 4
31199, 130, 4
370213, 15, 5
367046, 35, 5
212033, 65, 5
88184, 15, 5
329931, 15, 2
107335, 105, 3
97877, 15, 5
31714, 20, 5
366112, 195, 5
20056, 10, 5
319529, 30, 5
395762, 39, 3
209559, 5, 3
203316, 35, 5
464530, 10, 3
375198, 45, 5
325377, 3, 3
258677, 185, 3
117989, 5, 4
209398, 485, 4
14501, 30, 5
348114, 3, 4
101415, 200, 5
104922, 10, 5
158139, 45, 4
346648, 22, 3
427299, 8, 3
393720, 3, 4
143546, 50, 3
7442, 5, 4
365145, 5, 5
264087, 5, 5
321235, 190, 5
169350, 5, 5
193125, 8, 4
454794, 5, 4
160184, 130, 5
81476, 25, 5
99410, 10, 4
376477, 20, 4
446126, 10, 4
148293, 30, 4
333449, 15, 4
368104, 35, 3
423879, 20, 5
14775, 12, 3
122669, 7, 4
198562, 15, 4
41624, 140, 4
257727, 15, 5
285499, 10, 5
398923, 375, 5
3251, 10, 5
191378, 30, 4
318263, 10, 4
83275, 10, 5
31766, 10, 5
43026, 45, 5
118701, 15, 5
418516, 30, 4
39082, 40, 5
15685, 15, 5
487503, 5, 4
37711, 5, 3
163725, 55, 5
123591, 2, 2
144878, 10, 5
201890, 90, 5
284603, 5, 4
318686, 55, 5
91093, 30, 4
328941, 10, 3
80130, 20, 2
416764, 10, 5
417377, 15, 5
45059, 10, 5
13366, 7, 5
377132, 35, 5
497011, 40, 5
155115, 17, 5
176593, 10, 4
312125, 25, 5
359576, 5, 5
281063, 3, 3
326846, 5, 5
238436, 45, 5
133571, 40, 4
113463, 35, 5
289149, 1, 3
223995, 50, 5
186648, 5, 4
202655, 7, 5
255820, 7, 5
137581, 15, 5
37234, 60, 4
265892, 5, 4
375221, 20, 3
264986, 50, 4
199149, 75, 5
387, 1, 5
287190, 10, 5
215228, 15, 4
190036, 5, 5
500090, 245, 4
118808, 1441, 3
29371, 50, 4
134862, 20, 4
356561, 40, 5
357571, 25, 5
214576, 3, 2
261848, 50, 4
108677, 200, 2
45896, 110, 5
253004, 5, 4
108932, 2, 3
149476, 35, 4
56232, 20, 4
334665, 10, 4
299779, 12, 5
360541, 165, 5
501599, 25, 4
110971, 10, 3
239623, 25, 5
495639, 60, 5
406610, 5, 3
303724, 5, 5
191134, 40, 5
278002, 5, 3
236680, 10, 5
120075, 45, 5
195199, 15, 5
481084, 485, 4
88972, 43, 5
217407, 25, 3
235283, 16, 5
115589, 5, 4
188185, 5, 4
128553, 425, 2
356683, 26, 3
287542, 45, 5
123546, 3, 4
220272, 30, 4
283420, 5, 4
154313, 15, 5
301325, 40, 5
286208, 80, 5
112972, 3, 5
473352, 15, 5
85048, 25, 4
96407, 16, 4
85641, 3, 5
266083, 4, 5
514337, 5, 5
183297, 28, 5
417429, 30, 5
312629, 195, 5
97311, 1, 4
41616, 45, 5
34909, 10, 4
417524, 10, 5
23360, 20, 4
38256, 18, 4
303671, 2, 3
95808, 10, 5
85553, 5, 4
81932, 30, 5
424558, 5, 4
16724, 70, 5
468158, 15, 3
76680, 2, 3
438099, 85, 5
89316, 6, 5
174821, 185, 5
210992, 195, 3
184443, 15, 3
294590, 6, 4
22936, 17, 5
199352, 25, 5
210724, 5, 3
261295, 3, 3
240614, 7, 4
264605, 40, 3
51516, 27, 4
17865, 38, 4
256109, 10, 4
108598, 17, 5
180470, 2, 4
288396, 30, 4
450550, 30, 5
52964, 110, 5
280716, 70, 2
269804, 3, 5
271316, 2, 4
170285, 10, 5
140662, 45, 4
214872, 5, 4
245443, 15, 5
299767, 2, 2
322178, 5, 4
191940, 5, 5
183943, 50, 5
5280, 1, 5
462559, 2, 4
345290, 25, 5
157548, 30, 5
321493, 20, 4
25597, 50, 5
59939, 20, 5
321659, 185, 3
317311, 65, 5
231588, 65, 5
381753, 10, 2
165980, 375, 5
230866, 55, 4
349789, 6, 5
302395, 12, 5
260535, 30, 5
203444, 50, 5
10972, 155, 5
81973, 80, 5
218475, 40, 5
320944, 55, 3
86296, 22, 5
451217, 60, 5
217063, 10, 5
54680, 5, 4
52287, 2, 4
71910, 490, 3
239955, 35, 5
272015, 15, 5
257559, 10, 5
14723, 30, 4
84533, 305, 3
395272, 10, 4
482652, 95, 4
423490, 10, 4
216466, 50, 5
117502, 12, 5
260061, 10, 5
223363, 5, 4
48178, 22, 5
418768, 70, 5
218171, 365, 4
66905, 60, 5
284268, 15, 3
291585, 15, 5
121423, 5, 2
87676, 45, 4
312216, 15, 4
191284, 55, 4
445181, 80, 4
204581, 10, 5
252455, 6, 3
16109, 15, 5
166174, 10, 4
156493, 20, 5
215152, 35, 2
180072, 40, 5
41314, 85, 2
489158, 5, 4
137705, 5, 4
515009, 30, 5
143773, 50, 4
155260, 45, 5
259689, 5, 4
456695, 70, 5
424925, 8, 5
367978, 2, 4
269503, 30, 5
25620, 65, 4
515103, 15, 5
235234, 10, 5
68344, 8, 5
311506, 22, 4
294621, 20, 5
301049, 33, 4
164149, 5, 3
221196, 5, 5
415968, 6, 4
431899, 30, 4
168068, 20, 5
29431, 12, 3
202623, 30, 4
128430, 190, 4
286990, 27, 4
89067, 605, 3
61099, 10, 5
256000, 15, 5
80300, 15, 5
406290, 40, 5
43988, 25, 4
151117, 5, 5
240263, 75, 5
365071, 5, 4
320331, 20, 5
155171, 30, 5
47113, 10, 5
351616, 20, 3
61260, 30, 3
408133, 10, 5
423428, 2, 3
79456, 15, 5
328037, 481, 5
183431, 5, 2
500043, 15, 4
295260, 10, 3
148551, 16, 5
97874, 2, 2
238207, 80, 5
178670, 130, 5
200109, 5, 3
314282, 15, 4
385669, 45, 4
262021, 15, 4
291096, 20170, 5
388304, 15, 5
261132, 70, 4
29679, 15, 5
389442, 2, 3
102218, 20, 3
32000, 5, 5
54148, 15, 5
397148, 40, 5
172786, 5, 5
531398, 25, 2
293793, 12, 4
69119, 23, 4
147239, 10, 3
484347, 10, 5
112845, 25, 4
103260, 55, 5
348493, 3, 3
204142, 20, 5
292104, 15, 4
241546, 19, 5
265984, 20, 4
225740, 7, 4
109866, 15, 3
327996, 180, 2
